OBJECTID,PUDNAME,SPDNAME,TYPE,BASE_ZONE,OVERLAY,PROJ_NUMB,ORDINANCE,ORD_DATE,CHANG_DATE,ZONE,URL,DESCRIPTION,Shape__Area,Shape__Length
5859, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19307.365234375,631.666486653047
5860, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19356.251953125,621.353596818601
5861, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19392.7509765625,598.102717783068
5862, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19476.8974609375,691.336551642112
5863, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19534.666015625,591.544667452326
5864, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19646.158203125,604.890991859641
5865, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19696.1484375,638.95649375981
5866, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19833.720703125,623.125566532051
5867, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19857.318359375,583.551815028786
5868, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,378526.16796875,6664.88230026287
5869,NATOMAS CREEK, ,R,R-1,PUD,P98-041,99-051,09/28/1999,,R-1-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,39241.4755859375,1012.87220830517
5870,NATOMAS CREEK, ,R,R-1,PUD,P98-041,99-051,09/28/1999,,R-1-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,82864.2763671875,1265.09792419252
5871,NATOMAS CREEK, ,R,R-1,PUD,P98-041,99-051,09/28/1999,,R-1-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,117545.728515625,1553.61662726413
5872,NATOMAS CREEK, ,R,R-1,PUD,P98-041,99-051,09/28/1999,,R-1-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,99346.9423828125,1641.99637836393
5873,NATOMAS CREEK, ,R,R-1,PUD,P98-041,99-051,09/28/1999,,R-1-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,92603.4345703125,1282.3501952903
5874,NATOMAS CREEK, ,R,R-1,PUD,P98-041,99-051,09/28/1999,,R-1-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,180736.377929688,1993.89668213357
5875, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,168904.247070313,2322.44991298654
5876, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,109003.807617188,1778.16301129173
5877, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,17864.7177734375,583.095524874188
5878, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,35977.7177734375,1007.70449543919
5879, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,395366.31640625,3379.50247789612
5880, , ,R,R-1,EA-2, , ,,,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,101549.032226563,1300.76435604405
5881, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,19485.8837890625,698.931970696299
5882, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,233628.186523438,3589.10540989082
5883, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,100864.377929688,1484.73020128414
5884, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,4064.6796875,282.736619029363
5885, , ,R,R-1,EA-4, , ,,01/17/2012,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,9198.646484375,446.993513057058
5886, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,101347.03515625,1578.67363869714
5887, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,160970.495117188,2090.09381279398
5888, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,91799.9970703125,1422.29195779645
5889, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,159471.997070313,2158.05022758563
5890, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,20805.8720703125,687.981700111243
5891, , ,I,M-1,R,M09-020,2011-023,04/12/2011,05/17/2011,M-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,488344.053710938,3357.87568611097
5892, , ,I,M-1,R,M09-020,2011-023,04/12/2011,05/17/2011,M-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,390513.424804688,2651.81570310376
5893, , ,I,M-1, , , ,,09/26/2011,M-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,3110163.00292969,18500.9626417857
5894, , ,I,M-1, , , ,,,M-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,134416.729492188,1816.74562710664
5895, , ,I,M-1,EA-4, , ,,,M-1S-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,172673.122070313,1600.07032790762
5896, , ,I,M-1,EA-4, , ,,01/17/2012,M-1S-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,334474.241210938,4060.54668333792
5897, , ,I,M-1,EA-4, , ,,,M-1S-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,299430.193359375,2663.09470330342
5898, , ,I,M-1,EA-4, , ,,,M-1S-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,448177.916992188,3519.66398384232
5899,NORWOOD WEST, ,I,M-1,LI-PUD, , ,,,M-1S-LI-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,84124.4736328125,1216.24780029401
5900, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,371189.422851563,3738.56178106377
5901, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,138605.34375,1716.21362226239
5902, , ,R,R-1,EA-4, , ,,01/17/2012,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,30213.8408203125,915.509778834505
5903, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,62835.4892578125,1076.53682827171
5904, , ,R,R-1,EA-4, , ,,01/17/2012,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,89270.1767578125,1449.0199041003
5905, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,266693.75,2639.69052001378
5906, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,151387.211914063,1714.02500349438
5907, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,176589.87890625,2816.61521728519
5908, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,132526.921875,1697.79108592164
5909, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19863.8564453125,680.422417094882
5910, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19881.103515625,640.173021238939
5911, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19890.794921875,676.889140654416
5912, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19918.486328125,609.823800129237
5913, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19919.5615234375,610.524593521072
5914, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19966.8642578125,639.177703712927
5915, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,20021.5263671875,615.821062577544
5916, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,20199.927734375,632.338594567196
5917, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,20240.3916015625,589.678917767022
5918, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,20309.2802734375,639.122293678196
5919, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,20322.51171875,627.497533346722
5920, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,20338.7783203125,616.148629828794
5921, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,20956.4755859375,652.981874098149
5922, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,21091.2998046875,636.209513462143
5923, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,21133.6396484375,637.887492484389
5924, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,21388.29296875,636.750738068528
5925, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,21410.3984375,601.813320045656
5926, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,21425.7744140625,614.174387234312
5927, , ,R,R-1,EA-2, , ,,,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,219925.0390625,2393.01986136309
5928, , ,R,R-1,EA-2, , ,,,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,215714.848632813,2381.59295501863
5929, , ,R,R-1,EA-2, , ,,,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,215874.348632813,2378.93305750796
5930, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,92177.4072265625,2147.45889813888
5931, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,238224.896484375,2687.38127792814
5932, , ,R,R-1,EA-2, , ,,,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,245234.67578125,2743.42991365687
5933, , ,R,R-1,EA-2, , ,,,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,242589.950195313,2736.34781850637
5934, , ,C,C-2,EA-2, , ,,01/17/2012,C-2-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,46842,1320.59511813219
5935, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,5867.3330078125,365.948251236891
5936, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,17350.3369140625,518.629183869464
5937, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,34978.3828125,803.794334225004
5938, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,82542.064453125,1714.55238968019
5939, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,34406.287109375,820.921373140067
5940, , ,R,R-1,EA-2, , ,,,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,145616.51953125,1605.49357338793
5941, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,189888.233398438,2010.13539375027
5942,NORWOOD WEST, ,I,M-1,LI-PUD, , ,,,M-1S-LI-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,213107.348632813,1840.13228943789
5943,NORWOOD WEST, ,I,M-1,LI-PUD, , ,,,M-1S-LI-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,590681.280273438,3959.97201116341
5944,NORWOOD TECH, ,I,M-1,PUD, , ,,,M-1S-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,178484.889648438,1797.21714065403
5945,NORWOOD TECH, ,I,M-1,PUD, , ,,,M-1S-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,316227.181640625,2213.48958830854
5946,NORWOOD TECH, ,I,M-1,PUD, , ,,,M-1S-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,323189.40625,2242.15183097984
5947,NORWOOD TECH, ,I,M-1,PUD, , ,,,M-1S-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,1270407.94726563,9804.72471739036
5948,POINT WEST, ,C,C-2,R-PC-PUD,GP 2030,2009-047,10/27/2009,01/01/2010,C-2-R-PC-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,366271.107421875,2539.17094121256
5949,POINT WEST, ,C,C-2,R-PC-PUD,GP 2030,2009-047,10/27/2009,01/01/2010,C-2-R-PC-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,344446.159179688,2490.70695227728
5950,POINT WEST, ,C,C-2,R-PUD,GP 2030,2009-047,10/27/2009,01/01/2010,C-2-R-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,562852.0625,4423.76933572484
5951, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,203106.248046875,2306.98888804546
5952, , ,R,R-1,EA-4, , ,,01/17/2012,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,61851.390625,1122.47144753313
5953, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,145090.729492188,1736.81834887452
5954, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,63724.5478515625,1088.16295024326
5955, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,132624.11328125,1706.28956113728
5956, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,101599.864257813,1469.15072617645
5957, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,133674.008789063,1476.32194368695
5958, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,64678.6064453125,1202.2010301832
5959, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,73184.5888671875,1091.47819924335
5960, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,64807.73828125,1213.98112031885
5961, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,223913.330078125,2485.42699036051
5962, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,167852.443359375,1860.55600633328
5963, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,189116.916992188,2382.80595421672
5964, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,189317.892578125,2162.57570511795
5965, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,189465.087890625,2283.03151173284
5966, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,189610.73046875,2096.73951596241
5967, , ,I,M-1,R, ,2003-008,04/01/2003,,M-1S-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,189721.380859375,3102.57171078224
5968, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,189757.935546875,2340.23300342087
5969, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,189780.739257813,2763.54727739396
5970, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,189806.552734375,2109.04058285114
5971, , ,R,R-1,EA-2, , ,,01/17/2012,R-1-EA-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,41516.8955078125,1008.59153394098
5972, , ,R,R-1,EA-3, , ,,01/17/2012,R-1-EA-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,58198.5341796875,966.4456057476
5973, , ,R,R-1,EA-3, , ,,,R-1-EA-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,154185.451171875,1870.64378398254
5974, , ,R,R-1,EA-3, , ,,01/17/2012,R-1-EA-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,186393.333007813,2135.70688411763
5975, , ,R,R-1,EA-3, , ,,01/17/2012,R-1-EA-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,71070.23046875,1281.08419217783
5976, , ,R,R-1,EA-3, , ,,01/17/2012,R-1-EA-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,282141.704101563,4297.00822967454
5977, , ,R,R-1,EA-3, , ,,,R-1-EA-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,140866.482421875,1633.24227130128
5978, , ,R,R-1,EA-3, , ,,01/17/2012,R-1-EA-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,263107.83203125,2822.81987076318
5979, , ,R,R-1,EA-3, , ,,01/17/2012,R-1-EA-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,9945.412109375,448.895489641028
5980,POINT WEST, ,C,C-2,R-PUD,GP 2030,2009-047,10/27/2009,01/01/2010,C-2-R-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,225955.77734375,2019.76556425835
5981, , ,I,M-1,R, , ,,,M-1S-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,2567869.15820313,7729.41082357853
5982, , ,I,M-1,R, , ,,,M-1S-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,1192514.07910156,6027.53447518343
5983, , ,I,M-1,R, , ,,,M-1S-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,1753710.42382813,6618.82502519451
5984, , ,I,M-1,R, , ,,,M-1S-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,204057.544921875,1799.60996059707
5985, , ,I,M-1,R, , ,,,M-1S-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,618477.077148438,3528.24080219031
5986, ,Northgate Boulevard,R,RMX,SPD,M03-191,2006-034,05/30/2006,09/11/2006,RMX-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_212-i&frames=on,Residential Mixed Use Zone,41245.140625,886.955282964547
5987, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,30442.466796875,832.840689559005
5988, , ,I,M-1,R,P07-060, ,,,M-1S-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,205788.758789063,1993.55615629757
5989, , ,I,M-1,R, , ,,,M-1S-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,3200.193359375,239.076970442974
5990, , ,I,M-1,R, , ,,,M-1S-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,933340.900390625,3902.59299290353
